cat_name,long,lat
arch,-121.54222,41.69889
arch,-121.54806,41.72806
arch,-123.0125,37.70056
arch,-123.10111,40.49528
arch,-123.76417,39.19139
area,-114.5675,32.76083
area,-115.07722,34.14111
area,-115.25194,35.20139
area,-115.37722,34.34833
area,-115.51333,33.07556
area,-115.55056,32.785
area,-115.58833,33.19056
area,-115.86667,33.64167
area,-116.06333,33.22472
area,-116.07889,32.84278
area,-116.09861,33.11944
area,-116.13917,33.05444
area,-116.15083,34.06417
area,-116.215,33.18194
area,-116.22222,33.13056
area,-116.22361,33.24833
area,-116.22667,32.86278
area,-116.43139,32.82194
area,-116.54417,33.47056
area,-116.70583,34.15028
area,-116.71111,34.14722
area,-116.76111,33.76861
area,-116.85917,36.32833
area,-116.87833,36.32278
area,-116.92806,33.83806
area,-116.98056,32.98389
area,-117.00611,34.13056
area,-117.02194,34.30139
area,-117.11694,34.29722
area,-117.13833,32.73667
area,-117.21306,36.14444
area,-117.31944,33.23333
area,-117.48111,33.52639
area,-117.66111,33.50278
area,-117.67,35.54639
area,-117.73056,37.38556
area,-117.78972,34.36139
area,-117.88139,33.5925
area,-117.97417,36.29139
area,-117.99,34.15917
area,-118.18111,37.51389
area,-118.18306,37.5225
area,-118.22139,37.60167
area,-118.24583,34.05611
area,-118.25222,35.93194
area,-118.3525,35.95028
area,-118.38222,36.24333
area,-118.43667,33.94694
area,-118.4375,36.13056
area,-118.46111,34.27361
area,-118.55778,35.85667
area,-118.59167,33.01667
area,-118.60917,37.29444
area,-118.61694,36.62667
area,-118.64778,36.10139
area,-118.65611,37.99667
area,-118.87222,37.23083
area,-118.88667,34.19139
area,-118.88778,37.0175
area,-118.925,37.03528
area,-118.98333,37.57806
area,-118.98472,34.48111
area,-119.01889,37.94556
area,-119.05056,34.83306
area,-119.14667,37.04361
area,-119.24667,34.45778
area,-119.26556,34.47306
area,-119.2975,37.96028
area,-119.30972,34.45833
area,-119.35528,34.44389
area,-119.42667,37.05417
area,-119.43167,34.43972
area,-119.46917,37.09222
area,-119.59528,37.34639
area,-119.66306,37.90028
area,-119.75028,35.39639
area,-119.82806,36.70028
area,-119.84583,35.43722
area,-119.85806,35.49028
area,-120.02194,41.07444
area,-120.05056,37.83806
area,-120.07917,35.75417
area,-120.1,35.59583
area,-120.10611,38.73222
area,-120.12694,41.98417
area,-120.17917,39.87444
area,-120.26306,39.00806
area,-120.27472,39.02083
area,-120.3875,40.51667
area,-120.39778,38.07528
area,-120.435,39.22806
area,-120.475,41.52278
area,-120.55556,37.17167
area,-120.61556,39.88278
area,-120.62083,35.06667
area,-120.62333,35.00556
area,-120.63056,40.07944
area,-120.65,34.94917
area,-120.6625,35.28056
area,-120.69722,35.74444
area,-120.73944,40.56111
area,-120.77278,40.87528
area,-120.77667,36.28528
area,-120.78611,40.88944
area,-120.80333,40.52583
area,-120.83056,35.34528
area,-120.8425,40.58278
area,-120.84417,39.48056
area,-120.845,40.84361
area,-120.87861,40.58611
area,-120.88944,38.09611
area,-120.94444,40.83722
area,-120.96278,40.78889
area,-120.99389,40.00583
area,-121.02028,39.66194
area,-121.025,40.73417
area,-121.04778,36.45722
area,-121.09806,40.68722
area,-121.13361,37.55694
area,-121.13556,35.60361
area,-121.14444,40.68361
area,-121.20611,39.42944
area,-121.27278,39.00667
area,-121.30583,39.1125
area,-121.31778,39.41694
area,-121.35472,41.85472
area,-121.37972,39.93333
area,-121.45056,36.92528
area,-121.51639,38.53417
area,-121.525,41.48778
area,-121.52833,40.19222
area,-121.53333,36.84583
area,-121.53333,41.82194
area,-121.54167,36.23611
area,-121.55139,40.54056
area,-121.55889,40.6525
area,-121.57333,36.92083
area,-121.57472,36.955
area,-121.59944,41.51694
area,-121.6,38.5
area,-121.66,40.08389
area,-121.67278,40.62722
area,-121.68889,40.06361
area,-121.72778,40.66167
area,-121.75167,40.39528
area,-121.7875,36.24944
area,-121.82306,41.67083
area,-121.84167,38.06806
area,-121.85444,37.86833
area,-121.87444,37.06528
area,-121.88194,39.3
area,-121.88194,40.20889
area,-121.88944,36.28944
area,-121.91667,37.53333
area,-121.94306,37.35
area,-121.95417,36.51806
area,-121.96972,40.83528
area,-121.98111,39.23306
area,-121.98917,40.22944
area,-122.05528,38.68556
area,-122.16833,37.43
area,-122.20444,41.39889
area,-122.27639,41.92556
area,-122.28694,37.76667
area,-122.29417,39.0025
area,-122.30778,38.93722
area,-122.32611,38.53306
area,-122.40111,37.79611
area,-122.48389,38.37083
area,-122.505,37.82778
area,-122.59861,40.00972
area,-122.66472,40.24889
area,-122.69,40.275
area,-122.69611,40.31417
area,-122.84111,38.99056
area,-122.85417,40.12028
area,-122.895,40.93028
area,-122.9475,39.24111
area,-122.95139,41.04972
area,-122.95333,41.96444
area,-122.98694,40.79972
area,-122.99556,37.99611
area,-123.035,38.32
area,-123.04306,40.30222
area,-123.04444,38.615
area,-123.06417,38.33583
area,-123.075,40.98528
area,-123.12194,38.62139
area,-123.16528,40.93056
area,-123.18222,40.96333
area,-123.22806,40.94556
area,-123.24306,38.51528
area,-123.25778,39.48972
area,-123.25917,40.96917
area,-123.28194,40.27083
area,-123.28444,40.75833
area,-123.33944,41.62028
area,-123.41806,39.845
area,-123.44444,40.04778
area,-123.48361,40.95583
area,-123.49861,41.14111
area,-123.62806,40.52417
area,-123.63806,40.62417
area,-123.64167,41.87917
area,-123.67639,41.20333
area,-123.68833,41.20972
area,-123.69722,41.20611
area,-123.6975,41.35222
area,-123.70889,40.95972
area,-123.71889,41.15611
area,-123.73222,40.41806
area,-123.73944,40.41722
area,-123.74917,41.13278
area,-123.75556,40.78111
area,-123.77278,39.51972
area,-123.77278,41.10556
area,-123.78833,41.02694
area,-123.79111,41.03556
area,-123.80222,40.81861
area,-123.80472,41.19556
area,-123.80944,41.01194
area,-123.81278,41.0225
area,-123.81694,41.23194
area,-123.81722,40.89278
area,-123.8175,41.035
area,-123.82,40.87444
area,-123.82639,41.04778
area,-123.82944,41.06139
area,-123.83167,41.06694
area,-123.83611,41.00667
area,-123.83667,41.06611
area,-123.8375,41.08806
area,-123.84306,41.25917
area,-123.84528,41.01861
area,-123.85167,41.19556
area,-123.85444,41.09944
area,-123.85583,41.47167
area,-123.85694,40.27917
area,-123.86417,41.06306
area,-123.86722,41.05028
area,-123.86722,41.15889
area,-123.87167,41.20611
area,-123.87583,40.93833
area,-123.87694,41.21028
area,-123.87833,41.21417
area,-123.87861,41.08583
area,-123.87889,41.11361
area,-123.87972,41.11417
area,-123.88,41.18472
area,-123.88194,41.08722
area,-123.8825,41.25472
area,-123.88694,40.96139
area,-123.89083,40.93944
area,-123.89667,40.95861
area,-123.8975,41.14472
area,-123.9,41.21667
area,-123.90194,41.18917
area,-123.90556,41.72417
area,-123.90639,40.80944
area,-123.9075,40.78778
area,-123.91333,41.23667
area,-123.91583,41.16889
area,-123.92083,40.82667
area,-123.92194,41.21833
area,-123.92667,40.32222
area,-123.92667,41.29361
area,-123.92722,41.14361
area,-123.93,41.23194
area,-123.9375,41.18444
area,-123.9425,40.76639
area,-123.94444,41.17
area,-123.95611,41.20778
area,-123.9625,40.75806
area,-123.98556,40.36083
area,-123.99944,40.35972
area,-124.00361,41.27639
area,-124.00722,41.21028
area,-124.02528,41.35806
area,-124.05694,40.39111
area,-124.09722,41.01139
area,-124.1,40.97444
area,-124.16333,40.79417
area,-124.28333,40.61667
area,-124.34611,41.80417
area,-124.36111,41.80139
area,-124.41,40.41056
area,-124.46972,40.43667
arroyo,-116.08722,33.08611
arroyo,-116.145,34.07722
bar,-117.22444,32.67694
bar,-117.25583,32.72833
bar,-117.25778,32.70528
bar,-117.28056,32.82222
bar,-117.68722,33.45417
bar,-118.39167,35.67111
bar,-118.40944,33.79639
bar,-118.40972,33.79611
bar,-118.43944,32.89111
bar,-118.48778,33.44889
bar,-118.49083,33.4625
bar,-118.50417,33.46194
bar,-118.51667,33.34333
bar,-118.51722,33.34333
bar,-119.38306,37.37528
bar,-119.40444,37.15639
bar,-119.79028,37.61083
bar,-119.93472,34.41472
bar,-120.04917,34.04139
bar,-120.12167,34.03556
bar,-120.24,34.01361
bar,-120.38806,34.01833
bar,-120.39806,38.10917
bar,-120.41306,38.08361
bar,-120.42694,34.06833
bar,-120.42806,34.07806
bar,-120.4325,39.03583
bar,-120.45028,38.03917
bar,-120.46944,34.44806
bar,-120.5175,34.10139
bar,-120.52389,37.96889
bar,-120.52806,37.97556
bar,-120.53194,39.075
bar,-120.53333,39.07194
bar,-120.61639,39.2025
bar,-120.665,39.20278
bar,-120.67694,39.83611
bar,-120.69972,38.65528
bar,-120.72,35.17333
bar,-120.72722,35.15889
bar,-120.72833,39.17944
bar,-120.74028,39.01167
bar,-120.74139,39.00944
bar,-120.74222,39.00389
bar,-120.74444,39.00417
bar,-120.74528,39.00778
bar,-120.74611,35.16194
bar,-120.74778,39.00389
bar,-120.74806,39.00972
bar,-120.75167,39.86583
bar,-120.7525,39.00556
bar,-120.75861,39.00278
bar,-120.75889,39.18722
bar,-120.76694,39.00861
bar,-120.77056,35.15972
bar,-120.77306,39.44944
bar,-120.78194,35.14778
bar,-120.78333,39.44806
bar,-120.78778,35.15556
bar,-120.79778,38.28778
bar,-120.82389,39.87333
bar,-120.84167,39.14806
bar,-120.86,39.54861
bar,-120.8625,39.54556
bar,-120.8825,39.34528
bar,-120.88278,35.29
bar,-120.88333,38.22861
bar,-120.89,38.22306
bar,-120.89139,35.435
bar,-120.89361,39.84944
bar,-120.90833,35.44056
bar,-120.90833,38.22556
bar,-120.90833,39.53806
bar,-120.925,39.84806
bar,-120.93,38.96222
bar,-120.93667,38.95611
bar,-120.93972,38.93639
bar,-120.94417,35.43861
bar,-120.94944,38.93861
bar,-120.95611,38.93889
bar,-120.96111,38.935
bar,-120.9675,38.93306
bar,-120.97722,38.92972
bar,-120.98194,39.64806
bar,-120.98556,38.92861
bar,-120.99,38.92611
bar,-120.99556,38.92056
bar,-121.0025,38.92
bar,-121.00806,39.81833
bar,-121.01139,38.91667
bar,-121.02306,38.91611
bar,-121.03222,38.91278
bar,-121.03361,39.51528
bar,-121.03528,39.81472
bar,-121.04444,38.49944
bar,-121.04694,39.80722
bar,-121.05056,38.88722
bar,-121.05194,39.52306
bar,-121.07306,39.51889
bar,-121.08861,38.81611
bar,-121.08972,39.79361
bar,-121.09389,39.52944
bar,-121.10056,38.81028
bar,-121.105,38.81556
bar,-121.10861,39.29417
bar,-121.11111,35.53889
bar,-121.11444,38.77278
bar,-121.11556,40.09917
bar,-121.12194,40.09611
bar,-121.12333,39.52111
bar,-121.12667,40.02833
bar,-121.13639,35.59694
bar,-121.13722,39.49556
bar,-121.1425,39.4825
bar,-121.14306,39.48
bar,-121.14389,39.28556
bar,-121.14444,39.72944
bar,-121.14611,39.47583
bar,-121.15111,39.45444
bar,-121.15889,39.77833
bar,-121.18361,38.68028
bar,-121.18972,40.00861
bar,-121.19111,35.63556
bar,-121.19333,39.32944
bar,-121.19639,40.01167
bar,-121.20028,40.01194
bar,-121.20111,39.32028
bar,-121.20194,38.65028
bar,-121.2025,39.73333
bar,-121.20444,40.00833
bar,-121.20833,40.01472
bar,-121.24444,38.63639
bar,-121.26417,39.71361
bar,-121.27083,39.71083
bar,-121.27111,39.69278
bar,-121.2775,39.96139
bar,-121.28333,38.62556
bar,-121.28889,39.64722
bar,-121.29417,38.62694
bar,-121.3,35.68667
bar,-121.31667,39.60056
bar,-121.32528,39.60917
bar,-121.35694,39.58028
bar,-121.36306,35.80778
bar,-121.36889,39.21861
bar,-121.38139,35.8175
bar,-121.38444,39.53278
bar,-121.39306,39.57583
bar,-121.40056,39.56583
bar,-121.40694,39.22111
bar,-121.40694,39.55889
bar,-121.41139,39.55361
bar,-121.43333,39.67278
bar,-121.45806,39.76833
bar,-121.47917,39.67722
bar,-121.4925,35.95111
bar,-121.53778,39.85861
bar,-121.5475,38.48306
bar,-121.55694,39.84028
bar,-121.56056,38.62556
bar,-121.58389,38.10083
bar,-121.60389,38.65833
bar,-121.60944,38.66028
bar,-121.64556,38.08972
bar,-121.83944,38.05861
bar,-121.8875,36.28278
bar,-121.90389,39.1075
bar,-121.91889,36.63389
bar,-121.94972,36.48333
bar,-121.9675,36.55639
bar,-121.96778,40.99833
bar,-122.06639,39.88667
bar,-122.09028,39.93
bar,-122.12694,40.09278
bar,-122.15972,38.03944
bar,-122.28889,37.64472
bar,-122.31222,38.04583
bar,-122.3325,37.87556
bar,-122.3775,37.9075
bar,-122.40194,37.81861
bar,-122.40583,37.89083
bar,-122.4175,37.93222
bar,-122.43361,37.82528
bar,-122.43639,37.95917
bar,-122.43833,37.95583
bar,-122.44,37.82917
bar,-122.44028,37.835
bar,-122.44528,37.83694
bar,-122.45083,37.84889
bar,-122.45639,37.81528
bar,-122.46083,38.00444
bar,-122.46778,38.00417
bar,-122.46944,37.86389
bar,-122.47389,37.46806
bar,-122.47639,37.47
bar,-122.48667,37.48806
bar,-122.49167,40.49167
bar,-122.54556,40.58278
bar,-122.54806,37.82861
bar,-122.54889,37.82806
bar,-122.56194,37.82056
bar,-122.57722,37.82194
bar,-122.64583,41.82722
bar,-122.65611,41.82833
bar,-122.66028,41.83222
bar,-122.66472,41.83583
bar,-122.66611,41.83444
bar,-122.69722,37.88833
bar,-122.70306,41.85972
bar,-122.70472,41.86333
bar,-122.71056,39.46611
bar,-122.72583,41.86528
bar,-122.83583,41.83778
bar,-122.83667,40.705
bar,-122.83667,41.84444
bar,-122.88833,40.68111
bar,-122.90444,38.02889
bar,-122.94083,41.83722
bar,-122.95833,38.225
bar,-122.9625,38.225
bar,-123.02639,40.67778
bar,-123.04528,38.31333
bar,-123.07167,38.36583
bar,-123.095,40.76444
bar,-123.09639,39.42667
bar,-123.11083,41.29389
bar,-123.1125,40.76639
bar,-123.17083,37.77778
bar,-123.21417,41.16556
bar,-123.23333,38.50083
bar,-123.24167,41.29333
bar,-123.29944,41.24861
bar,-123.30472,41.25083
bar,-123.305,40.77806
bar,-123.33778,41.78778
bar,-123.33806,40.78306
bar,-123.34444,41.27556
bar,-123.35056,41.28056
bar,-123.37111,40.79278
bar,-123.3825,40.95139
bar,-123.38889,40.79944
bar,-123.41778,41.37528
bar,-123.42611,40.78611
bar,-123.43639,41.72389
bar,-123.4375,41.66861
bar,-123.44167,41.37333
bar,-123.5,37.67806
bar,-123.52,40.87056
bar,-123.52417,41.54917
bar,-123.52472,41.56167
bar,-123.52556,41.50528
bar,-123.5275,41.52972
bar,-123.52833,41.54361
bar,-123.53972,38.76722
bar,-123.65917,38.85278
bar,-123.66389,38.87611
bar,-123.68028,41.1875
bar,-123.785,39.21583
bar,-123.79528,39.24806
bar,-123.81639,41.64861
bar,-123.87222,41.67972
bar,-123.88278,41.68306
bar,-123.92,40.35472
bar,-123.92167,40.31583
bar,-123.92778,39.90556
bar,-123.92806,40.35333
bar,-124.00083,39.97972
bar,-124.12028,41.19
bar,-124.20611,40.78861
bar,-124.21194,40.615
bar,-124.21389,40.74444
bar,-124.24167,40.74056
bar,-124.30417,40.20028
bar,-124.30833,41.80833
bar,-124.46778,40.44861
basin,-114.255,34.30361
basin,-114.61667,32.97944
basin,-114.71667,34.52722
basin,-114.84444,33.15833
basin,-115.44694,34.80778
basin,-115.56528,34.89583
basin,-115.57583,34.83361
basin,-115.68889,34.82722
basin,-115.695,34.75694
basin,-115.7,33.925
basin,-115.82472,32.71083
basin,-115.90944,33.74556
basin,-115.95111,34.03111
basin,-116.15222,34.06889
basin,-116.16667,36.20833
basin,-116.23528,34.16111
basin,-116.29278,35.10278
basin,-116.29972,33.21917
basin,-116.35278,34.92639
basin,-116.38694,33.02722
basin,-116.40333,33.03278
basin,-116.47694,33.90083
basin,-116.48528,33.34528
basin,-116.56583,32.86194
basin,-116.6375,33.5
basin,-116.66472,36.41333
basin,-116.67722,33.7175
basin,-116.68194,32.96917
basin,-116.7,33.575
basin,-116.71556,34.45972
basin,-116.74833,34.02389
basin,-116.75194,32.68194
basin,-116.75417,34.28333
basin,-116.76167,34.23111
basin,-116.77639,33.25389
basin,-116.8125,33.14583
basin,-116.81611,36.24667
basin,-116.825,36.25028
basin,-116.83611,33.32972
basin,-116.84778,34.26083
basin,-116.89056,36.38444
basin,-116.94361,36.51917
basin,-116.96472,34.28389
basin,-117.00417,34.48
basin,-117.00639,33.64833
basin,-117.01583,34.45056
basin,-117.02639,33.82722
basin,-117.03583,35.02944
basin,-117.08694,36.00556
basin,-117.09056,34.57028
basin,-117.09778,35.98694
basin,-117.105,33.55778
basin,-117.15833,33.65139
basin,-117.18,33.68917
basin,-117.2,33.75
basin,-117.21583,33.49722
basin,-117.21806,34.25556
basin,-117.3,35.625
basin,-117.31389,33.76528
basin,-117.31611,35.05278
basin,-117.32361,34.265
basin,-117.36944,33.25806
basin,-117.37333,36.09722
basin,-117.39972,33.21722
basin,-117.40083,35.85444
basin,-117.48556,33.8575
basin,-117.48944,36.68833
basin,-117.5175,34.35528
basin,-117.56472,36.68361
basin,-117.61056,34.27028
basin,-117.66444,33.71528
basin,-117.70694,37.11111
basin,-117.73,35.92056
basin,-117.815,36.70306
basin,-117.83472,34.32389
